drizzle-findMany,drizzle-findMany-filter-paginate-order,drizzle-findMany-1-level-nesting,drizzle-findFirst,drizzle-findFirst-1-level-nesting,drizzle-findUnique,drizzle-findUnique-1-level-nesting,drizzle-create,drizzle-nested-create,drizzle-update,drizzle-nested-update,drizzle-upsert,drizzle-nested-upsert,drizzle-delete
26.80320899997605,3.9997260000091046,881.4610370000009,4.0869759999914095,3.038931999995839,1.8690369999967515,2.866342000022996,2.887791999964975,8.490995000000112,2.72316100000171,5.953283999988344,2.5481000000145286,6.423985000001267,3.789794999989681
26.050825999991503,2.5856900000362657,872.1757290000096,4.431507999950554,3.20786299998872,2.4185199999483302,3.434233999985736,3.5485050000133924,10.392952000023797,2.943271000054665,6.7633480000076815,2.8318120000185445,7.3681910000159405,3.996235999977216
20.68036400002893,2.170948999992106,914.8702820000472,16.92139799997676,3.823366000025999,2.625060999998823,3.4298239999916404,4.901079999981448,24.690491000015754,3.6061549999867566,16.28451500000665,2.7806219999911264,6.861439000000246,4.172598000033759
27.3485010000295,3.2900030000018887,917.5854440000257,2.237638999999035,2.851671999960672,1.9220770000247285,2.7495510000153445,3.047831999952905,10.091481999959797,2.766051000042353,6.088413999998011,2.5034900000318885,8.143723000015598,3.7051850000279956
20.971406000026036,4.4984479999984615,804.9762350000092,2.431830000015907,3.1116719999699853,2.977102000033483,3.053812999976799,2.901791999989655,8.951556999993045,2.783211999980267,6.605387000017799,2.58996000001207,6.547896000032779,3.899995999992825
22.286931000009645,2.293100000009872,891.2703889999539,2.153349000029266,3.785995999991428,14.430959000019357,3.031572000007145,2.8317410000017844,12.1915399999707,2.7698310000123456,6.002915000019129,2.6081600000034086,6.134744000039063,4.161167000012938
20.57077400002163,2.4080899999826215,874.4843870000332,3.4778049999731593,2.8311910000047646,1.8595770000247285,2.836101000022609,2.9377629999653436,8.274513000040315,2.675351000041701,6.041785000008531,2.7962420000112616,6.094174999976531,4.001387000025716
21.171066000009887,2.534940999990795,802.3042349999887,4.376687999989372,4.287216999975499,2.3794299999717623,3.1544429999776185,3.3032230000244454,9.156247000035364,2.913421000004746,6.251855000038631,2.650430999987293,6.322256000014022,4.333746999967843
25.92438600002788,3.347224000026472,827.1547370000044,3.9366659999941476,3.1792630000272766,2.516029999998864,3.418444000009913,3.3978040000074543,9.606359000026714,3.038271999976132,6.923437999968883,2.9332520000170916,6.926888999994844,4.555499000009149
21.574549000011757,2.4519800000125542,981.3166240000282,2.2441190000390634,4.4273469999898225,2.856411000015214,4.843630000017583,3.6927750000031665,21.877227999968454,3.609215000004042,7.897411999991164,4.460158000001684,7.511020000034478,4.626859000010882
23.728226999985054,2.710070999979507,1082.1168419999885,2.3678190000355244,3.2576029999763705,2.075217999983579,10.385672000003979,10.329541999963112,12.307419000018854,3.003292000037618,7.364869999990333,3.4707439999911003,13.444894000014756,5.160172000003513
23.00513399997726,3.175212999980431,1297.4252720000222,2.1617190000251867,3.689475000021048,1.9783680000109598,2.9790219999849796,3.0180819999659434,9.431887999991886,2.772281000041403,9.33033800002886,2.8534920000238344,6.585197000007611,3.9481159999850206
21.969458999985363,2.461650000012014,999.1844469999778,2.202318000025116,3.0270020000170916,2.070828000025358,3.0035120000247844,3.08295300003374,8.618804999976419,2.6436099999700673,6.15851500001736,2.562101000046823,7.805241999973077,3.774485999951139
